ACCT_MODULE_VERSION,FILE_GROUP,ESTIMATED_FAMILY_MODULE,ESTIMATED_FAMILY_SPEND_RANGE,SRC_ROW_CNT,FAMILY_ID,FAMILY_ID_REGION,SV_ROOT_ACCOUNT,CSG_ACCOUNT,BILLING_ZIP_MAX,ATHENA_SEGMENTS,ATHENA_LEGAL_NAME1,SV_BUSN_NAME_MAX,CSG_BUSN_NAME_MAX,FAMILY_SPEND_EST_FOR_EVAL,ATHENA_FAMILY_TELCO_SPEND,CSG_AND_SV_TOTAL_MRC,TOTAL_LOC_CNT,SV_SITE_CNT,CSG_SITE_CNT,SV_EXCL_IND_CNT,CSG_EXCL_IND_CNT,SFDC_NAT_IND_CNT,SFDC_NAT_SP_IND_CNT,COAX_GREENISH_CNT,FIBER_GREENISH_CNT,COAX_YELLOW_CNT,FIBER_YELLOW_CNT,SV_ROOT_ACCOUNT_CNT,SV_ACCOUNT_CNT,SV_AAN_CNT,CSG_WD_SITE_CNT,CSG_ACCOUNT_CNT,SV_WD_SITE_CNT,CSG_REGIONS_CNT,SV_METROE_IND,SV_AV_IND,CSG_VOICE_IND,CSG_DATA_IND,CSG_VIDEO_IND,CSG_WIFIPRO_IND,CSG_CONNPRO_IND,CSG_TW_IND,CSG_TOTAL_MRC,SV_TOTAL_MRC,CSG_VOICE_MRC,CSG_DATA_MRC,CSG_VIDEO_MRC,CSG_CONNPRO_MRC,CSG_WIFIPRO_MRC,CSG_SECEDGE_MRC,SV_MRC_METROE,SV_MRC_AV_TOTAL,SV_MRCsubset_AV_PRI,SV_MRCsubset_AV_SIP,SV_MRCsubset_AV_BVE,ATHENA_EST_EMP_CNT,CSG_TENURE_MNTHS,HBB_IND,HSPY_IND,NAT_IND,GOV_IND,AGGR_IND,MES_IND,EDU_IND,CAR_IND,TWKR_IND,CBH_IND,PARENT_ID_MAX,SFDC_ACCOUNT_MAX,AM_MODULE_MAX,OWNER_ID_MAX,CAGE_NUMBER_MAX
IN PREVIOUS,CSG,EXCLD,500 TO 750,2,384261,PORTLAND,NULL,8778107021510496,97477,SMB:1  MID:0  NAT:0  UNKN:0,* NATIONAL GUARD ARMORY 2,NULL,"NATIONAL GUARD ARMORY,*",736.67,736.67,190.70,2,0,2,0,1,0,0,1,2,2,2,0,0,0,2,2,0,1,0,0,1,0,2,0,0,0,190.700,0.000000,0.00,0.00,190.70,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,82,214,0,0,1,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,AM1,750 TO 1000,1,281149,SEATTLE,NULL,8498340211098993,98002,SMB:1  MID:0  NAT:0  UNKN:0,RAREY & ASSOCIATES CPAS PS,NULL,"TAX SOLUTIONS,INNOVA ACC",755.25,755.25,183.30,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,183.300,0.000000,0.00,183.30,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,137,0,0,0,0,0,0,0,0,0,0,NULL,0011H000023YCybQAG,NULL,0051H000008rDh3QAE,NULL
IN PREVIOUS,SV&CSG,EAM,2000 TO 3000,2,356767,HOUSTON,NULL,8777703191832123,77478,SMB:1  MID:1  NAT:0  UNKN:0,HARMONY SCH EXC-SUGAR LAND,NULL,"SCHOOLS,HARMONY PUBLIC",2165.08,2165.08,597.60,2,0,2,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1,0,0,2,1,0,0,0,0,597.600,0.000000,467.65,129.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,37,116,0,0,0,0,0,0,0,0,0,0,NULL,001A0000011qyASIAY,NULL,005A0000002Dy0cIAC,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,178833,TWIN CITIES,NULL,8772105300134042,55421,SMB:1  MID:0  NAT:0  UNKN:0,NORTHSTAR PROPERTIE MN INC,NULL,"MN INC,NORTHSTAR PROPERTIE",153.35,0.00,153.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,153.350,0.000000,0.00,153.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,5,57,0,0,0,0,0,0,0,0,0,0,NULL,0011200001FF4XhAAL,NULL,00512000005kASMAA2,NULL
IN PREVIOUS,SV&CSG,AM1,500 TO 750,1,13207,HOUSTON,934564448,NULL,77590,SMB:1  MID:0  NAT:0  UNKN:0,PINNACLE - VALERO TEXAS CITY REFINERY,Pinnacle - Valero Texas City Refinery,NULL,571.75,322.92,571.75,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.000,571.750000,0.00,0.00,0.00,0.00,0.00,0.00,571.750000,0.000000,0.000000,0.000000,0.000000,2,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,339275,SEATTLE,NULL,8498320013924851,98117,SMB:1  MID:0  NAT:0  UNKN:0,SAGE ENVIRO,NULL,"ENVIRO,SAGE",200.42,200.42,99.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,99.950,0.000000,0.00,99.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,103,0,0,0,0,0,0,0,0,0,0,NULL,001A000000o7iHqIAI,NULL,005A0000002DxzIIAS,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,3,132070,PORTLAND,NULL,8778105043343318,97305,SMB:3  MID:0  NAT:0  UNKN:0,OCCUPATIONAL ORTHOPEDICS,NULL,"ORTHOPEDICS,OCCUPATIONAL",1123.25,1123.25,558.00,3,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,1,0,0,2,3,2,0,0,0,558.000,0.000000,58.40,426.60,73.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,127,0,0,0,0,0,0,0,0,0,0,NULL,001A0000016UuuRIAS,NULL,005A0000002DxzhIAC,NULL
IN PREVIOUS,CSG,AM1,1000 TO 2000,1,473426,MOUNTAIN WEST,NULL,8497303302069407,80222,SMB:1  MID:0  NAT:0  UNKN:0,COLORADO ASSOC OF LOCAL PUBLIC HEALTH OFFICIALS,NULL,"PUBLIC HEALTH,CO ASSOC",1352.42,1352.42,219.60,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,219.600,0.000000,43.40,149.90,26.30,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,10,61,0,0,0,0,0,0,0,0,0,0,NULL,0011200001E5iBLAAZ,Mountain West AM 1,005A0000005hxsMIAQ,MW AM 1 Group CO5
IN PREVIOUS,CSG,CENTER,100 TO 200,1,77668,MOUNTAIN WEST,NULL,8497950054206627,87104,SMB:1  MID:0  NAT:0  UNKN:0,AAA DISCOUNT MUFFLERS AND CATA,NULL,"AAA DISCOUNT MUFFLERS,.",194.85,86.67,194.85,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,194.850,0.000000,98.35,69.95,26.55,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,84,0,0,0,0,0,0,0,0,0,0,NULL,001A0000010IfN5IAK,NULL,005A0000002DxzGIAS,NULL
CURRENT,CSG,CENTER,100 TO 200,1,551316,CALIFORNIA,NULL,8155300011084118,94901,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"ANDCOMPANY,LAMA",133.30,NULL,133.30,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,133.300,0.000000,36.25,97.05,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,5,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001ylPT5QAM,NULL,0051H0000098SOEQA2,NULL
IN PREVIOUS,SV&CSG,AM1,1000 TO 2000,1,9891,CALIFORNIA,906465151,8155200310994597,94063,SMB:1  MID:0  NAT:0  UNKN:0,PETERSEN PRECISION ENGRG LLC,Petersen Precision Engineering LLC,"PRECISION,PETERSON",1332.58,1332.58,912.40,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,398.450,513.950000,98.35,274.90,25.20,0.00,0.00,0.00,0.000000,513.950000,508.950000,0.000000,0.000000,120,54,0,0,0,0,0,0,0,0,0,0,NULL,0011200001ESandAAD,California AM 1,0051H000009emvPQAQ,CA AM 1 Group 3
IN PREVIOUS,CSG,CENTER,100 TO 200,1,377002,HOUSTON,NULL,8777701380293727,77489,SMB:1  MID:0  NAT:0  UNKN:0,FORT BEND ACADEMY ARTS DANCE,NULL,"ARTS,FORT BEND ACDMY OF",128.30,98.42,128.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,128.300,0.000000,128.30,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,151,0,0,0,0,0,0,0,0,0,0,NULL,001A000000xLnxDIAS,NULL,005A0000002DxyBIAS,NULL
IN PREVIOUS,CSG,CENTER,100 OR LESS,1,559048,CALIFORNIA,NULL,8155500300841900,93727,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"SVS,JM MEDICAL TRANSPORT",68.35,NULL,68.35,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,68.350,0.000000,68.35,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,15,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nHZFHQA4,NULL,0051H000007w59mQAA,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,98910,TWIN CITIES,NULL,8772105902202619,55105,SMB:1  MID:0  NAT:0  UNKN:0,SPECS APPEAL,NULL,"APPEAL,SPECS",334.25,334.25,271.25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,271.250,0.000000,128.30,109.95,33.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,5,189,0,0,0,0,0,0,0,0,0,0,NULL,001A000000n3u2CIAQ,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,2,168316,CALIFORNIA,NULL,8155400552591123,94538,SMB:1  MID:0  NAT:0  UNKN:1,FREMONT CONDO,NULL,"CONDO,FREMONT",478.25,478.25,136.70,2,0,2,0,0,0,0,0,1,2,1,0,0,0,2,2,0,1,0,0,2,0,0,0,0,0,136.700,0.000000,136.70,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,4,38,0,0,0,0,0,0,0,0,0,0,NULL,0011200001M1q5AAAR,NULL,00512000006wUBPAA2,NULL
IN PREVIOUS,CSG,CENTER,250 TO 300,1,243995,HOUSTON,NULL,8777703174218845,77080,SMB:1  MID:0  NAT:0  UNKN:0,WESTSIDE PERFORMANCE & MACHINE,NULL,"SIDE PERFORMANCE,WEST",262.45,98.08,262.45,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,262.450,0.000000,98.35,69.95,94.15,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,84,0,0,0,0,0,0,0,0,0,0,NULL,001A000000w41X0IAI,NULL,005A0000002tFVpIAM,NULL
IN PREVIOUS,SV&CSG,AM1,750 TO 1000,2,27716,HOUSTON,903104032,8777702161688382,87109,SMB:2  MID:0  NAT:0  UNKN:0,SUPERIOR GRAN MBL BY VVLDI LLC,Vivaldi Stone Internet,"SUPERIOR GRANITE,MARBLE B",786.34,786.34,768.85,2,1,2,0,0,0,0,0,2,2,0,1,1,1,2,2,1,2,0,1,2,2,2,0,0,0,394.900,373.950000,146.75,189.85,58.30,0.00,0.00,0.00,0.000000,373.950000,368.950000,0.000000,0.000000,16,131,0,0,0,0,0,0,0,0,0,0,NULL,001A000000lUlCYIA0,Houston AM 1,005A0000004ySDsIAM,NULL
IN PREVIOUS,SV&CSG,EAM,4000+,7,18303,HOUSTON,900687153,8777703171126140,77027,SMB:2  MID:2  NAT:0  UNKN:0,THE ALDRIDGE COMPANY,The Aldridge Company,"ALDRIDGE COMPANY,THE",11734.90,11734.90,2176.10,3,2,1,0,0,0,0,3,0,2,3,1,1,0,1,1,2,1,2,0,1,0,1,0,0,0,130.250,2045.850000,0.00,0.00,130.25,0.00,0.00,0.00,2045.850000,0.000000,0.000000,0.000000,0.000000,131,160,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,277160,HOUSTON,NULL,8777703176484569,77041,SMB:1  MID:0  NAT:0  UNKN:0,STERLING GLASS INC,NULL,"GLASS,STERLING",562.00,215.67,562.00,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,562.000,0.000000,183.15,249.80,129.05,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,3,23,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001TAa4eQAD,NULL,00512000006HTpbAAG,NULL
IN PREVIOUS,CSG,EAM,3000 TO 4000,4,183030,MOUNTAIN WEST,NULL,8497101401121131,80021,SMB:4  MID:0  NAT:0  UNKN:0,ELEVATIONS CREDIT UNION,NULL,"CREDIT UNION OFC,ELEVATION",3181.00,3181.00,1064.00,4,0,1,0,0,0,0,0,4,4,0,0,0,0,4,4,0,1,0,0,4,4,4,0,0,0,1064.000,0.000000,0.00,933.60,130.40,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,16,31,0,0,0,0,0,0,0,0,0,0,NULL,0011200001LuIY3AAN,Mountain West AM 2,0051H000008EpDWQA0,MW AM2  Group CO2
IN PREVIOUS,CSG,CENTER,300 TO 400,1,183887,MOUNTAIN WEST,NULL,8497900012145599,80903,SMB:1  MID:0  NAT:0  UNKN:0,LEWIS J LOMAS FMLY PRTNERSHP I,NULL,"LOMAS AND COMPANY INC,L",310.60,145.50,310.60,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,310.600,0.000000,183.15,100.00,27.45,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,33,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Ma9HrAAJ,NULL,005A000000516CXIAY,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,162371,CALIFORNIA,NULL,8155400581125729,94577,SMB:0  MID:0  NAT:0  UNKN:1,CEDAR GROVE APARTMENTS,NULL,"1200,DAVIS ST",226.30,NULL,226.30,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,226.300,0.000000,83.35,109.95,33.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,47,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Hm6F3AAJ,NULL,00512000005jKz4AAE,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,247774,PORTLAND,NULL,8778105011620754,97303,SMB:1  MID:0  NAT:0  UNKN:0,WILLAMETTE TREE WHOLESALE INC,NULL,"WILLAMETTE TREE,*",545.92,545.92,250.85,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,250.850,0.000000,123.25,100.00,27.60,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,30,30,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001OBMw9QAH,NULL,00512000006w0RhAAI,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,493529,CALIFORNIA,NULL,8155500020013277,95388,SMB:1  MID:0  NAT:0  UNKN:0,WINTON WATER SAN DIST,NULL,"SAN DIST,WINTON WATER",331.75,331.75,178.35,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,178.350,0.000000,0.00,178.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,170,0,0,0,0,0,0,0,0,0,0,NULL,001A0000016rxEZIAY,NULL,005A0000002rFoLIAU,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,345237,CALIFORNIA,NULL,8155200440457986,94080,SMB:1  MID:0  NAT:0  UNKN:0,CURTIS EDWARD DENNISON LDSCP,NULL,"CURTIS EDWARD DENNISON,L",188.35,91.92,188.35,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,188.350,0.000000,0.00,188.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,1,89,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001vj4bXQAQ,NULL,0051H000009U0AAQA0,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,304002,HOUSTON,NULL,8777702166915780,77084,SMB:1  MID:0  NAT:0  UNKN:0,GAS AND ELECTRIC,NULL,"AND ELECTRIC,GAS",308.83,308.83,29.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,29.950,0.000000,0.00,29.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,31,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001OAbatQAD,NULL,00512000005kARJAA2,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,2,144239,BELTWAY,NULL,8498320072888799,98109,SMB:0  MID:2  NAT:0  UNKN:0,GREER MARGOLIS & MITCHELL,NULL,"GMMB,LLC",680.95,368.50,680.95,2,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1,0,0,1,2,1,0,0,0,680.950,0.000000,0.00,546.70,134.25,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,232,0,0,0,0,0,0,0,0,0,0,NULL,001A000000maSydIAE,NULL,005A00000015poDIAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,481459,HOUSTON,NULL,8777703192595406,77077,SMB:1  MID:0  NAT:0  UNKN:0,WATCHTOWER SECURITY,NULL,"WALDEN POND,*",305.58,305.58,29.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,29.950,0.000000,0.00,29.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,93,0,0,0,0,0,0,0,0,0,0,NULL,001A000000vC2hQIAS,Houston AM 1,0051H00000AKFVrQAP,NULL
IN PREVIOUS,CSG,CENTER,400 TO 500,3,248240,MOUNTAIN WEST,NULL,8497900041421102,80923,SMB:3  MID:0  NAT:0  UNKN:0,FAST FITFOODS,NULL,"FITFOODS,FAST",443.75,443.75,439.95,3,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,1,0,0,3,3,0,0,2,0,439.950,0.000000,120.20,319.75,0.00,79.90,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,7,24,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001QzlInQAJ,NULL,00512000006wKBoAAM,NULL
CURRENT,CSG,CENTER,100 TO 200,1,608569,HOUSTON,NULL,8777703189114021,77007,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"CO,OASYS",168.29,NULL,168.29,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,168.290,0.000000,35.68,132.61,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0,0,0,0,0,0,0,0,0,0,NULL,0011H000027K9qCQAS,NULL,00512000006RXWEAA4,NULL
IN PREVIOUS,SV&CSG,AM1,500 TO 750,1,24824,CALIFORNIA,962606684,8155600396656327,95742,SMB:1  MID:0  NAT:0  UNKN:0,"RCS TECHNOLOGY, SACRAMENTO","RCS Technology, Sacramento","CO,RCS TECHNOLOGY",688.75,0.00,688.75,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,174.800,513.950000,53.40,94.90,26.50,0.00,0.00,0.00,0.000000,513.950000,508.950000,0.000000,0.000000,0,37,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Lv3POAAZ,California AM 1,0051H00000BOtytQAD,CA AM 1 Group 15
IN PREVIOUS,CSG,AM1,500 TO 750,2,181958,PORTLAND,NULL,8778104030774155,97217,SMB:1  MID:0  NAT:0  UNKN:1,THIS LLC,NULL,"LLC,THIS",512.05,270.00,512.05,2,0,2,0,0,0,0,1,2,2,1,0,0,0,2,2,0,2,0,0,2,2,1,0,1,0,512.050,0.000000,101.80,364.85,45.40,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,6,58,0,0,0,0,0,0,0,0,0,0,NULL,001A000000v80YfIAI,NULL,005A0000002soEyIAI,NULL
IN PREVIOUS,CSG,AM1,500 TO 750,1,438522,TWIN CITIES,NULL,8772106201003559,55425,SMB:1  MID:0  NAT:0  UNKN:0,LIFESTYLE WIRELESS,NULL,"WIRELESS,LIFESTYLE",688.33,688.33,148.35,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,148.350,0.000000,0.00,148.35,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,46,0,0,0,0,0,0,0,0,0,0,NULL,0011200001Hy3gyAAB,Twin AM 1,0051H00000BOnuvQAD,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,280478,SEATTLE,NULL,8498310301114471,98026,SMB:1  MID:0  NAT:0  UNKN:0,VINTAGE VINTAGE BOUTIQUE,NULL,"VINTAGE BOUTIQUE,VINTAGE",334.00,334.00,88.40,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,45,0,0,0,0,0,0,0,0,0,0,NULL,0011200001JuSsGAAV,NULL,005A0000002Dxz3IAC,NULL
IN PREVIOUS,CSG,EAM,4000+,1,220019,CALIFORNIA,NULL,8155600386512043,95811,SMB:0  MID:1  NAT:0  UNKN:0,DISABILITY RIGHTS CALIFORNIA,NULL,"CA,DISABILITY RIGHTS",6652.92,6652.92,189.85,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,189.850,0.000000,0.00,153.35,36.50,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,55,29,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001OGfQeQAL,NULL,00512000006vkGnAAI,NULL
CURRENT,CSG,CENTER,100 OR LESS,1,604855,HOUSTON,NULL,8777703151492827,77060,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"CO,GOSPIRATION",29.95,NULL,29.95,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,29.950,0.000000,0.00,29.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,0,0,0,0,0,0,0,0,0,0,NULL,0011H000024uQofQAE,NULL,00512000007w4ZPAAY,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,521803,MOUNTAIN WEST,NULL,8497505860278457,80482,SMB:1  MID:0  NAT:0  UNKN:0,GRAND ADVENT HIDEAWAY STA,NULL,"HIDEAWAY STA,GRAND ADVENT",322.75,322.75,238.25,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,238.250,0.000000,38.40,199.85,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,14,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001nNjMvQAK,NULL,0051H000007w98LQAQ,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,94491,PORTLAND,NULL,8778103041433033,97034,SMB:1  MID:0  NAT:0  UNKN:0,NEW THOUGHT MINISTRIES OREGON,NULL,"THOUGHTS CSL,NEW",343.05,136.17,343.05,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,343.050,0.000000,153.10,189.95,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,72,0,0,0,0,0,0,0,0,0,0,NULL,001A0000018QRXSIA4,NULL,005A0000002soEyIAI,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,186918,SEATTLE,NULL,8498320014947521,98112,SMB:1  MID:0  NAT:0  UNKN:0,UNCLE IKE'S CAPITAL HILL,NULL,"CAPITAL HILL,UNCLE IKE'S",332.42,332.42,283.30,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,283.300,0.000000,0.00,283.30,0.00,39.95,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,60,0,0,0,0,0,0,0,0,0,0,NULL,0011200001E8ttnAAB,NULL,00512000005ihS1AAI,NULL
IN PREVIOUS,CSG,CENTER,300 TO 400,1,298418,SEATTLE,NULL,8498390016247386,99217,SMB:1  MID:0  NAT:0  UNKN:0,KEMPER PREFERRED INSURANCE,NULL,"INSURANCE,KEMPER PREFERRED",313.50,313.50,83.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,83.400,0.000000,0.00,83.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,39,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL
IN PREVIOUS,CSG,CENTER,200 TO 250,1,327499,MOUNTAIN WEST,NULL,8497950056569659,87102,SMB:1  MID:0  NAT:0  UNKN:0,FUNKY OLIVE DESIGN,NULL,"OLIVE DESIGN,FUNKY",222.92,222.92,102.70,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,102.700,0.000000,43.40,34.95,24.35,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,22,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001TIp76QAD,NULL,005A000000516ClIAI,NULL
IN PREVIOUS,CSG,CENTER,100 TO 200,1,187467,HOUSTON,NULL,8777702167412910,77090,SMB:1  MID:0  NAT:0  UNKN:0,CENTRO CRISTIANO FRUTO DE,NULL,"FRUTO DE,CENTRO CRISTIANO",110.92,110.92,88.40,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,88.400,0.000000,0.00,88.40,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,24,0,0,0,0,0,0,0,0,0,0,NULL,0011H00001QTGJXQA5,NULL,00512000006wYJwAAM,NULL
CURRENT,CSG,CENTER,200 TO 250,1,615153,PORTLAND,NULL,8778104041610414,97232,SMB:0  MID:0  NAT:0  UNKN:1,NULL,NULL,"LLC,DENIZEN",243.00,NULL,243.00,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,243.000,0.000000,243.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,2,2,0,0,0,0,0,0,0,0,0,0,NULL,0011H000024vR1QQAU,NULL,0051H000008qoaUQAQ,NULL
